true_member,predicted_member,attack_score,true_class
0,1,0.588106,4
0,1,0.514287,6
0,1,0.537345,9
0,0,0.400172,7
0,0,0.369798,5
0,1,0.595055,2
0,1,0.570804,8
0,0,0.345654,2
0,1,0.562859,9
0,0,0.120654,5
0,1,0.564832,3
0,1,0.559201,6
0,0,0.471122,7
0,0,0.236728,9
0,1,0.603497,4
0,1,0.544890,9
0,0,0.459320,1
0,1,0.567136,1
0,0,0.437911,2
0,1,0.547002,2
0,0,0.339601,0
0,1,0.555879,5
0,1,0.560538,4
0,0,0.419948,4
0,1,0.512594,4
0,1,0.538477,7
0,1,0.625321,2
0,1,0.597595,3
0,0,0.445194,5
0,0,0.452897,2
0,1,0.562319,7
0,1,0.546716,6
0,1,0.553989,3
0,1,0.560222,9
0,0,0.409321,8
0,1,0.544191,1
0,1,0.556220,2
0,0,0.465055,1
0,0,0.496053,5
0,0,0.488226,5
0,1,0.540165,7
0,0,0.483916,3
0,0,0.324428,9
0,1,0.548762,6
0,1,0.502315,7
0,1,0.571820,8
0,1,0.571651,0
0,1,0.630761,3
0,1,0.517787,4
0,1,0.613266,4
0,0,0.417587,5
0,0,0.272205,9
0,0,0.378936,4
0,0,0.277385,0
0,1,0.567674,8
0,1,0.621728,4
0,0,0.394616,1
0,1,0.536854,0
0,1,0.579730,0
0,1,0.560215,8
0,1,0.570757,8
0,1,0.575638,2
0,1,0.543878,8
0,1,0.566764,8
0,1,0.560382,7
0,0,0.119977,9
0,0,0.180260,0
0,0,0.327705,3
0,1,0.661695,3
0,1,0.592977,3
0,0,0.469416,9
0,0,0.235832,3
0,0,0.249069,5
0,1,0.512225,8
0,1,0.631725,5
0,0,0.346346,1
0,0,0.134417,0
0,1,0.553806,2
0,0,0.266873,3
0,0,0.482035,6
0,1,0.675898,2
0,1,0.562028,1
0,1,0.611061,4
0,0,0.411674,9
0,1,0.520373,9
0,1,0.635839,5
0,1,0.543262,8
0,0,0.372297,3
0,1,0.553263,1
0,1,0.567004,1
0,0,0.129262,2
0,0,0.119697,7
0,0,0.429886,4
0,1,0.553780,9
0,1,0.557881,9
0,0,0.285007,3
0,0,0.484626,4
0,1,0.531104,3
0,1,0.569823,8
0,0,0.461103,5
0,1,0.571412,8
0,1,0.550645,1
0,1,0.571670,8
0,0,0.427469,7
0,1,0.517417,4
0,1,0.573484,7
0,1,0.563121,8
0,1,0.552072,0
0,0,0.492418,5
0,0,0.299441,4
0,0,0.332878,2
0,0,0.455064,3
0,1,0.561513,9
0,0,0.492626,5
0,1,0.550664,6
0,1,0.515322,5
0,1,0.570356,7
0,0,0.198326,0
0,0,0.375932,4
0,0,0.259033,8
0,1,0.570130,8
0,0,0.220236,2
0,0,0.410148,2
0,1,0.568727,8
0,0,0.487819,9
0,0,0.413847,6
0,0,0.304910,4
0,0,0.236776,3
0,1,0.526609,4
0,1,0.571744,8
0,1,0.595439,0
0,0,0.298847,4
0,1,0.556023,1
0,0,0.070948,9
0,1,0.513164,3
0,0,0.381895,1
0,1,0.606649,0
0,1,0.569199,8
0,1,0.583536,3
0,1,0.544811,0
0,0,0.098553,9
0,0,0.428847,3
0,1,0.561122,9
0,1,0.565322,8
0,1,0.535558,1
0,1,0.615773,2
0,1,0.576121,7
0,0,0.183189,1
0,1,0.570325,8
0,1,0.534877,4
0,1,0.561382,0
0,1,0.546550,6
0,1,0.619115,2
0,1,0.572534,0
0,1,0.536442,2
0,1,0.569205,8
0,1,0.512932,7
0,0,0.296571,9
0,0,0.365208,1
0,0,0.429291,0
0,1,0.549048,8
0,0,0.480501,5
0,1,0.567614,0
0,1,0.519279,4
0,1,0.578183,4
0,0,0.476240,1
0,1,0.560133,7
0,0,0.293990,4
0,0,0.418954,4
0,1,0.563932,4
0,1,0.571458,8
0,1,0.622886,2
0,1,0.529475,3
0,1,0.552517,3
0,1,0.566906,0
0,0,0.318924,6
0,0,0.211244,1
0,1,0.566421,1
0,0,0.402722,4
0,0,0.480798,8
0,1,0.576436,3
0,0,0.489425,5
0,0,0.368314,5
0,1,0.573085,7
0,0,0.494141,9
0,1,0.574077,0
0,1,0.605087,3
0,0,0.430155,7
0,1,0.573283,7
0,0,0.264348,4
0,1,0.634810,5
0,1,0.501250,9
0,1,0.571358,0
0,1,0.565768,1
0,1,0.551167,6
0,1,0.525246,9
0,1,0.555885,9
0,0,0.448511,1
0,1,0.536286,8
0,0,0.229128,0
0,1,0.565504,8
0,1,0.590533,5
0,1,0.561553,9
0,1,0.551055,6
0,1,0.633149,3
0,0,0.478869,3
0,1,0.554646,1
0,1,0.560978,9
0,1,0.599018,4
0,1,0.572730,7
0,0,0.484160,6
0,1,0.606024,0
0,1,0.557654,1
0,0,0.320321,6
0,1,0.570975,2
0,0,0.463338,4
0,1,0.597173,2
0,1,0.604975,2
0,0,0.433892,1
0,1,0.631869,4
0,1,0.605496,0
0,1,0.570622,8
0,1,0.543718,1
0,1,0.566557,8
0,1,0.563239,1
0,1,0.570518,7
0,0,0.295534,6
0,1,0.573351,7
0,1,0.554489,0
0,0,0.320108,4
0,1,0.593473,5
0,1,0.507248,1
0,0,0.490292,7
0,1,0.565324,1
0,1,0.573752,9
0,0,0.359174,9
0,1,0.549935,6
0,1,0.633164,3
0,0,0.300661,2
0,0,0.340733,7
0,0,0.403894,1
0,1,0.567066,1
0,1,0.530303,6
0,0,0.014983,7
0,0,0.474728,5
0,0,0.448888,6
0,0,0.112417,3
0,1,0.546413,6
0,1,0.552065,2
0,1,0.543606,2
0,1,0.566438,1
0,1,0.572629,7
0,0,0.338092,0
0,0,0.181825,4
0,0,0.302309,3
0,1,0.571126,8
0,1,0.546879,6
0,1,0.632456,3
0,1,0.500876,2
0,1,0.573380,7
0,1,0.564394,1
0,0,0.464689,4
0,1,0.569503,0
0,0,0.100759,8
0,0,0.424246,5
0,0,0.413770,3
0,1,0.573805,7
0,0,0.226913,2
0,0,0.467763,6
0,1,0.551358,7
0,0,0.297942,5
0,0,0.214623,3
0,1,0.618359,2
0,0,0.291458,0
0,1,0.573458,7
0,0,0.399557,6
0,0,0.400646,5
0,1,0.576366,7
0,1,0.577166,7
0,1,0.559349,1
0,0,0.226926,3
0,1,0.555127,0
0,1,0.563361,7
0,1,0.534176,9
0,1,0.585399,3
0,1,0.572408,0
0,0,0.497273,4
0,1,0.535687,9
0,1,0.528420,0
0,1,0.571982,7
0,1,0.553702,6
0,1,0.561702,9
0,1,0.510674,0
0,0,0.478361,1
0,1,0.539536,0
0,0,0.154005,7
0,0,0.448668,0
0,0,0.423346,8
0,1,0.563479,0
0,1,0.523595,4
0,0,0.357732,4
0,1,0.571682,8
0,0,0.108305,2
0,1,0.537538,0
0,0,0.470003,5
0,0,0.138960,9
0,1,0.571983,0
0,0,0.079130,2
0,1,0.545102,0
0,1,0.604623,2
0,0,0.136294,1
0,1,0.636427,0
0,1,0.577331,0
0,1,0.536970,8
0,0,0.392056,5
0,1,0.511427,9
0,0,0.263883,3
0,1,0.532689,2
0,1,0.535081,9
0,1,0.562910,1
0,1,0.520523,2
0,0,0.154921,8
0,0,0.440070,6
0,0,0.368687,4
0,1,0.570828,8
0,0,0.209394,5
0,1,0.558715,6
0,0,0.305028,5
0,1,0.542651,4
0,1,0.603475,2
0,0,0.322785,5
0,1,0.578088,2
0,0,0.292737,7
0,1,0.573105,7
0,1,0.597882,3
0,1,0.592378,0
0,0,0.483137,5
0,0,0.466368,2
0,1,0.560611,9
0,1,0.558471,1
0,0,0.104848,2
0,1,0.602247,0
0,1,0.594296,7
0,1,0.572087,7
0,1,0.563818,1
0,1,0.532081,6
0,1,0.571625,8
0,1,0.548216,1
0,0,0.497564,9
0,1,0.600498,0
0,1,0.627687,5
0,1,0.573560,7
0,0,0.338856,3
0,0,0.047388,7
0,1,0.572181,0
0,1,0.565632,7
0,1,0.573349,7
0,0,0.484889,3
0,1,0.668652,3
0,1,0.564223,1
0,1,0.566891,1
0,1,0.596210,0
0,1,0.606301,0
0,0,0.016532,6
0,1,0.591696,3
0,1,0.535739,9
0,0,0.471257,2
0,0,0.424122,9
0,1,0.504315,1
0,0,0.358497,5
0,1,0.565769,1
0,0,0.478718,0
0,1,0.588187,2
0,1,0.560837,8
0,1,0.555787,6
0,1,0.555626,8
0,0,0.261229,1
0,1,0.571714,8
0,1,0.590846,3
0,1,0.548758,9
0,1,0.570797,8
0,1,0.620820,2
0,1,0.603736,5
0,1,0.712394,9
0,1,0.535501,9
0,0,0.427611,4
0,1,0.560837,9
0,1,0.567392,1
0,1,0.580433,0
0,0,0.466408,2
0,1,0.586743,8
0,0,0.478301,9
0,0,0.399617,4
0,1,0.543491,9
0,1,0.590324,2
0,1,0.561065,9
0,0,0.420738,8
0,1,0.570895,8
0,0,0.385443,4
0,1,0.542563,0
0,0,0.396433,0
0,1,0.564492,1
0,1,0.569861,8
0,0,0.197987,0
0,1,0.549096,6
0,0,0.356002,4
0,1,0.607089,2
0,1,0.570793,8
0,0,0.263445,3
0,0,0.455589,8
0,0,0.361211,6
0,0,0.105510,9
0,1,0.500083,3
0,1,0.569676,5
0,0,0.321998,6
0,1,0.625384,4
0,1,0.528124,5
0,1,0.561617,9
0,0,0.485162,5
0,0,0.210679,1
0,0,0.346271,6
0,0,0.119663,1
0,0,0.179369,5
0,1,0.568363,8
0,0,0.243339,4
0,0,0.377104,5
0,0,0.448831,8
0,1,0.561641,9
0,1,0.531622,8
0,1,0.569487,7
0,0,0.456300,5
0,1,0.588467,2
0,1,0.535708,1
0,1,0.625387,5
0,0,0.336830,6
0,0,0.424681,1
0,1,0.514304,9
0,0,0.498548,3
0,1,0.556700,3
0,1,0.553504,9
0,0,0.375839,3
0,1,0.555732,9
0,0,0.441813,7
0,1,0.573463,7
0,1,0.569042,5
0,1,0.545889,8
0,1,0.626948,2
0,1,0.560111,1
0,1,0.555384,5
0,1,0.549276,2
0,0,0.410647,5
0,1,0.566986,1
0,0,0.404605,5
0,1,0.601813,3
0,1,0.570156,3
0,0,0.127755,3
0,1,0.550513,6
0,0,0.205875,8
0,1,0.635791,0
0,0,0.379689,5
0,1,0.573409,3
0,0,0.398194,8
0,1,0.552663,9
0,0,0.419825,4
0,0,0.322474,3
0,0,0.160084,0
0,1,0.541348,8
0,1,0.612005,4
0,1,0.510342,6
0,0,0.404579,5
0,1,0.580947,7
0,1,0.560133,0
0,1,0.543617,1
0,0,0.265635,5
0,1,0.540853,1
0,0,0.482743,3
0,1,0.599538,2
0,1,0.585003,0
0,1,0.569669,0
0,0,0.396341,7
0,1,0.573314,7
0,0,0.382989,2
0,0,0.361325,6
0,1,0.556164,9
0,0,0.260076,2
0,1,0.625118,2
0,1,0.571836,8
0,1,0.571415,9
0,1,0.518410,0
0,1,0.610121,5
0,1,0.580160,7
0,1,0.602811,0
0,0,0.487360,2
0,1,0.561574,9
0,0,0.207697,6
0,1,0.561699,9
0,1,0.546091,2
0,1,0.581705,3
0,1,0.569625,7
0,0,0.356967,8
0,0,0.402187,3
0,1,0.627605,5
0,1,0.586024,7
0,1,0.575845,4
0,1,0.537103,2
0,1,0.525557,7
0,0,0.481778,2
0,1,0.521734,1
0,1,0.628987,5
0,1,0.522579,9
0,1,0.554578,3
0,1,0.567144,1
0,1,0.578888,7
0,1,0.716858,2
0,1,0.572998,7
0,1,0.556456,6
0,1,0.521934,2
0,1,0.548071,9
0,1,0.546486,6
0,0,0.423880,4
0,0,0.235286,5
0,1,0.546836,6
0,0,0.396780,4
0,1,0.560904,9
0,1,0.529828,1
0,0,0.454255,5
0,1,0.561622,2
0,0,0.166209,1
0,1,0.555893,6
0,0,0.404623,3
0,0,0.333280,8
0,0,0.091497,9
0,0,0.255351,6
0,0,0.467725,2
0,1,0.573282,7
0,0,0.235786,5
0,1,0.558374,0
0,1,0.568269,8
0,1,0.555181,2
0,0,0.324286,5
0,1,0.552405,3
0,0,0.384445,4
0,1,0.640692,0
0,0,0.271124,8
0,0,0.337790,9
0,1,0.559655,9
0,1,0.561228,9
0,1,0.558451,1
0,1,0.564524,1
0,1,0.564229,1
0,1,0.559062,1
0,1,0.587678,2
0,0,0.138024,8
0,1,0.573413,7
0,0,0.358630,3
0,1,0.634075,5
0,1,0.640799,3
0,1,0.619177,2
0,0,0.370073,1
0,1,0.563951,8
0,1,0.575521,7
0,0,0.158942,6
0,1,0.674724,3
0,1,0.561302,9
0,1,0.541826,3
0,0,0.176616,0
0,1,0.560382,9
0,1,0.546968,9
0,0,0.389481,5
0,0,0.243809,3
0,1,0.574303,2
0,1,0.559745,7
0,1,0.549007,8
0,1,0.547651,6
0,1,0.526898,9
0,1,0.570355,4
0,1,0.570102,5
0,0,0.351140,1
0,1,0.548927,1
0,0,0.370085,4
0,1,0.516198,9
0,0,0.299539,3
0,1,0.601338,5
0,1,0.609118,0
0,0,0.399023,7
0,1,0.549822,6
0,1,0.571124,8
0,1,0.574534,7
0,1,0.531991,3
0,1,0.589098,3
0,1,0.566407,8
0,0,0.491015,5
0,0,0.359997,1
0,0,0.163364,3
0,0,0.267544,4
0,1,0.573442,7
0,0,0.443367,5
0,0,0.222862,0
0,0,0.333689,4
0,0,0.477443,1
0,1,0.549076,1
0,0,0.278152,9
0,1,0.577785,4
0,0,0.135409,0
0,1,0.575032,7
0,1,0.572589,0
0,1,0.552578,8
0,0,0.253984,8
0,1,0.557869,1
0,0,0.323621,4
0,0,0.271269,9
0,1,0.554655,6
0,1,0.580115,4
0,0,0.395322,4
0,1,0.571886,8
0,1,0.573424,7
0,0,0.331320,4
0,0,0.318527,2
0,1,0.602522,3
0,0,0.343736,7
0,1,0.569829,0
0,0,0.499559,4
0,1,0.632357,5
0,0,0.409290,8
0,1,0.534076,9
0,1,0.594502,0
0,1,0.556349,9
0,1,0.521236,9
0,1,0.572958,7
0,0,0.238237,5
0,1,0.617252,5
0,1,0.565384,4
0,1,0.583993,5
0,0,0.270707,2
0,0,0.432982,3
0,1,0.548821,6
0,1,0.545268,4
0,1,0.620726,4
0,1,0.628993,5
0,1,0.605072,4
0,1,0.565261,1
0,1,0.571849,8
0,0,0.406204,3
0,1,0.571860,8
0,0,0.203180,3
0,1,0.566438,1
0,0,0.447950,3
0,1,0.539677,9
0,1,0.528484,3
0,0,0.086307,2
0,0,0.366450,4
0,1,0.572686,7
0,0,0.377221,2
0,1,0.546607,1
0,1,0.570854,8
0,0,0.461208,2
0,1,0.504168,4
0,0,0.153329,5
0,1,0.573368,7
0,1,0.567743,8
0,0,0.435529,0
0,1,0.571221,4
0,0,0.467186,5
0,1,0.539262,2
0,1,0.547083,7
0,0,0.392024,8
0,1,0.569713,8
0,1,0.559505,8
0,1,0.566276,8
0,1,0.524877,0
0,1,0.521932,1
0,1,0.543876,6
0,1,0.571732,8
0,0,0.123409,4
0,1,0.504445,0
0,0,0.479851,5
0,1,0.573248,7
0,1,0.545978,1
0,0,0.496549,3
0,1,0.544782,1
0,0,0.394199,2
0,1,0.553464,6
0,1,0.567320,1
0,1,0.546296,6
0,1,0.550639,6
0,1,0.554494,9
0,0,0.260708,1
0,1,0.501723,0
0,1,0.563339,9
0,1,0.554325,0
0,1,0.612168,4
0,1,0.561384,5
0,1,0.559715,0
0,0,0.330139,3
0,1,0.601742,5
0,0,0.212644,0
0,1,0.560145,9
0,1,0.561581,9
0,1,0.556274,6
0,1,0.526064,2
0,1,0.662015,3
0,1,0.544601,1
0,0,0.227969,0
0,1,0.635044,5
0,1,0.623182,3
0,1,0.601977,0
0,0,0.479834,9
0,1,0.551349,1
0,1,0.563101,8
0,1,0.564557,1
0,0,0.202986,0
0,1,0.555806,6
0,1,0.571887,8
0,1,0.549941,5
0,0,0.160662,0
0,1,0.507422,3
0,1,0.557640,1
0,1,0.570280,7
0,1,0.550626,0
0,1,0.559382,9
0,0,0.470026,1
0,0,0.424727,1
0,0,0.437344,2
0,1,0.513922,4
0,1,0.580733,4
0,1,0.582102,7
0,1,0.523156,9
0,0,0.376316,3
0,1,0.633339,5
0,1,0.571720,8
0,0,0.476663,8
0,1,0.573617,7
0,1,0.532686,9
0,1,0.573098,7
0,1,0.529265,8
0,0,0.133821,3
0,1,0.673999,3
0,0,0.463318,1
0,0,0.454485,8
0,1,0.567948,7
0,1,0.566311,0
0,1,0.564625,1
0,0,0.141597,4
0,1,0.597846,5
0,1,0.514019,5
0,1,0.562026,9
0,1,0.568254,7
0,1,0.525603,3
0,1,0.550977,8
0,1,0.516219,9
0,0,0.188810,2
0,1,0.572494,5
0,1,0.625630,5
0,1,0.551654,8
0,0,0.356491,1
0,0,0.128484,0
0,1,0.501299,6
0,1,0.554811,3
0,1,0.523208,0
0,1,0.506270,2
0,1,0.566840,1
0,1,0.534500,1
0,1,0.576458,7
0,1,0.571801,8
0,0,0.250067,4
0,1,0.559705,9
0,0,0.007519,2
0,0,0.431838,5
0,1,0.550664,6
0,1,0.521845,4
0,1,0.524589,9
0,0,0.293498,4
0,1,0.572143,0
0,0,0.457545,8
0,1,0.514843,4
0,0,0.448680,4
0,1,0.554480,6
0,0,0.433796,4
0,0,0.291666,6
0,1,0.507930,5
0,1,0.504807,6
0,1,0.548329,9
0,0,0.156699,9
0,1,0.543901,9
0,0,0.337767,5
0,1,0.546557,6
0,1,0.526004,5
0,1,0.561829,1
0,1,0.570802,7
0,1,0.561553,5
0,1,0.539882,9
0,1,0.545710,5
0,0,0.410154,3
0,0,0.210389,5
0,1,0.527728,4
0,0,0.453836,1
0,1,0.553201,9
0,1,0.573464,7
0,0,0.316104,4
0,1,0.559075,9
0,1,0.570159,8
0,1,0.573379,7
0,0,0.116197,0
0,0,0.404890,4
0,0,0.357740,3
0,1,0.501309,2
0,1,0.563446,9
0,1,0.574700,7
0,0,0.233728,3
0,1,0.566658,2
0,1,0.528549,0
0,0,0.165385,2
0,1,0.562203,1
0,1,0.566618,9
0,0,0.485148,4
0,1,0.551869,6
0,1,0.647598,3
0,0,0.230812,6
0,0,0.344074,3
0,0,0.343281,3
0,1,0.553716,6
0,1,0.563409,3
0,1,0.662354,9
0,1,0.569743,9
0,1,0.548564,6
0,1,0.577067,0
0,1,0.563916,0
0,0,0.156620,1
0,1,0.651535,2
0,1,0.571494,7
0,1,0.572572,7
0,1,0.569822,7
0,1,0.564681,1
0,1,0.626090,5
0,1,0.551979,6
0,1,0.563235,7
0,1,0.588245,2
0,1,0.559018,5
0,0,0.351356,4
0,1,0.565356,1
0,0,0.419236,1
0,0,0.070762,7
0,1,0.592869,7
0,0,0.497030,0
0,0,0.325212,6
0,0,0.123871,2
0,0,0.431313,5
0,1,0.540148,5
0,1,0.555398,3
0,1,0.572761,7
0,1,0.576948,5
0,1,0.554306,8
0,1,0.557693,6
0,0,0.433657,5
0,0,0.287516,5
0,1,0.575003,0
0,1,0.566255,1
0,0,0.414128,6
0,1,0.560625,0
0,0,0.343699,5
0,1,0.524368,8
0,0,0.495234,2
0,0,0.209219,0
0,1,0.517513,3
0,0,0.192288,3
0,1,0.550771,6
0,1,0.542692,4
0,1,0.560019,9
0,0,0.449526,2
0,0,0.369604,8
0,1,0.526618,4
0,1,0.544358,0
0,1,0.573627,7
0,0,0.188569,5
0,1,0.573078,7
0,1,0.547074,1
0,0,0.467376,8
0,1,0.557136,6
0,0,0.471562,4
0,1,0.670112,2
0,0,0.356888,1
0,0,0.365203,6
0,1,0.559569,1
0,0,0.139787,3
0,1,0.624585,7
0,0,0.468077,2
0,1,0.577037,7
0,1,0.570735,8
0,0,0.464562,4
0,1,0.624402,4
0,1,0.639180,2
0,0,0.477992,3
0,1,0.566424,1
0,0,0.156594,7
0,1,0.565499,8
0,1,0.584907,7
0,1,0.633005,5
0,1,0.535325,4
0,1,0.547433,9
0,0,0.181288,9
0,0,0.435122,4
0,1,0.558260,6
0,0,0.490692,2
0,0,0.178842,4
0,1,0.548589,6
0,1,0.546357,6
0,1,0.547236,6
0,1,0.597218,7
0,0,0.226674,0
0,1,0.580493,7
0,1,0.560663,8
0,1,0.514173,1
0,1,0.573518,7
0,1,0.637308,5
0,0,0.453360,6
0,1,0.555503,8
0,1,0.525138,4
0,0,0.313823,3
0,1,0.578836,4
0,1,0.555295,1
0,1,0.553040,6
0,1,0.584372,0
0,1,0.648106,3
0,1,0.566961,1
0,1,0.533922,4
0,0,0.303075,6
0,0,0.340943,6
0,1,0.570989,7
0,1,0.572435,0
0,0,0.106021,9
0,0,0.491341,3
0,0,0.417825,2
0,0,0.480160,3
0,0,0.435200,3
0,0,0.391275,5
0,1,0.544239,9
0,1,0.620659,2
0,0,0.251391,8
0,0,0.279183,4
0,1,0.616598,4
0,1,0.571860,8
0,1,0.618712,4
0,1,0.558944,7
0,0,0.205561,6
0,1,0.561796,0
0,1,0.547117,9
0,0,0.214362,1
0,1,0.548238,6
0,1,0.571790,8
0,0,0.418991,6
0,0,0.433643,4
0,0,0.372476,9
0,0,0.252642,2
0,0,0.222133,1
0,1,0.619726,4
0,1,0.578972,2
0,1,0.653206,3
0,0,0.192599,3
0,1,0.547512,6
0,0,0.240664,9
0,1,0.552550,6
0,1,0.553639,6
0,1,0.615499,2
0,1,0.558328,8
0,1,0.521328,2
0,0,0.238420,4
0,1,0.528106,0
0,1,0.504500,0
0,1,0.537374,9
0,1,0.523999,0
0,1,0.561416,9
0,1,0.562112,6
0,0,0.482850,2
0,1,0.620956,0
0,0,0.313507,0
0,0,0.428804,3
0,1,0.567243,1
0,1,0.564344,2
0,0,0.228262,5
0,0,0.418608,7
0,1,0.532112,4
0,0,0.467360,7
0,1,0.516666,9
0,1,0.546429,1
0,1,0.595285,8
0,1,0.571888,8
0,0,0.372990,5
0,0,0.484878,2
0,1,0.562963,2
0,1,0.583509,7
0,0,0.432739,9
0,1,0.565757,8
0,1,0.562003,1
0,1,0.555143,3
0,1,0.572107,7
0,1,0.603391,7
0,1,0.518915,9
0,0,0.211604,0
0,0,0.366824,2
0,1,0.626237,0
0,0,0.088886,0
0,1,0.565184,0
0,1,0.674263,3
0,1,0.555362,6
0,1,0.587637,9
0,0,0.491671,4
0,1,0.547661,6
0,0,0.491403,1
0,1,0.518414,9
0,0,0.433294,1
0,0,0.291236,5
0,1,0.546713,6
0,0,0.437692,4
0,0,0.225165,8
0,1,0.510549,3
0,1,0.556864,1
0,1,0.567949,0
0,0,0.220042,8
0,1,0.561387,9
0,1,0.558309,6
0,1,0.574149,2
0,0,0.407218,1
0,1,0.591389,3
0,1,0.563572,1
0,0,0.373140,4
0,1,0.510369,8
0,1,0.503250,4
0,0,0.349327,6
0,0,0.499313,3
0,0,0.348147,5
0,1,0.600526,4
0,0,0.222480,5
0,1,0.561498,9
0,1,0.554134,1
0,1,0.575120,0
0,0,0.380343,6
0,1,0.501447,2
0,1,0.570920,8
0,1,0.569149,8
0,1,0.608114,3
0,1,0.506535,5
0,1,0.604958,3
0,0,0.379866,6
0,1,0.614332,2
0,0,0.338531,1
0,1,0.540940,9
0,0,0.430067,3
0,1,0.531399,2
0,1,0.539096,8
0,1,0.571527,0
0,0,0.259210,5
0,1,0.549927,6
0,0,0.473082,9
0,1,0.569592,0
0,0,0.463428,5
0,1,0.558770,9
0,1,0.510334,4
0,1,0.571754,8
0,0,0.416043,2
0,1,0.569097,8
0,1,0.566294,9
0,1,0.559086,6
0,1,0.562039,1
0,1,0.558115,6
0,1,0.655331,3
0,1,0.635307,3
0,1,0.593278,7
0,1,0.564316,8
0,0,0.213730,5
0,1,0.615778,5
0,1,0.633156,0
0,0,0.212241,2
0,0,0.274894,8
0,1,0.573719,7
0,0,0.440316,9
0,0,0.206965,7
0,1,0.561506,9
0,1,0.554056,7
0,1,0.524626,0
0,0,0.337129,3
0,1,0.571132,8
0,1,0.525262,3
0,1,0.506209,8
0,1,0.537586,0
0,1,0.542609,9
0,1,0.576101,3
0,0,0.309523,4
0,1,0.590599,7
0,1,0.547526,6
0,1,0.559718,9
0,1,0.610852,4
0,1,0.503192,1
0,0,0.470292,2
0,1,0.561274,9
0,1,0.551997,9
0,0,0.359706,3
0,0,0.240221,3
0,0,0.117220,6
0,1,0.561484,8
0,1,0.504505,4
0,0,0.417765,8
0,0,0.261857,2
0,1,0.569964,8
0,1,0.557421,6
0,1,0.543088,9
0,1,0.571611,8
0,0,0.381744,7
0,0,0.101296,3
0,0,0.464157,3
0,1,0.541944,4
0,1,0.562203,8
0,1,0.567495,0
0,1,0.560481,5
0,1,0.558701,1
0,1,0.562972,8
0,1,0.568740,0
0,0,0.215336,6
0,0,0.372782,0
0,1,0.529218,1
0,1,0.586645,4
0,0,0.494226,9
0,1,0.569774,8
0,1,0.550357,3
0,0,0.215081,0
0,1,0.561615,9
0,1,0.552318,1
0,1,0.584665,7
0,0,0.132784,0
0,1,0.579045,0
0,1,0.554946,3
0,1,0.572031,7
0,1,0.571069,8
0,0,0.143635,0
0,1,0.550853,6
0,1,0.542812,9
0,1,0.535912,8
0,0,0.233166,8
0,1,0.541387,6
0,1,0.588035,7
0,0,0.471635,2
0,0,0.015139,8
0,1,0.660731,3
0,1,0.564622,7
0,1,0.625434,2
0,1,0.571615,0
0,1,0.564265,8
0,0,0.304318,4
0,0,0.408033,2
0,0,0.463230,3
0,1,0.606923,0
0,1,0.572097,7
0,1,0.547188,5
0,1,0.648786,3
0,1,0.529278,7
0,1,0.638048,2
0,0,0.413296,2
0,0,0.477466,6
0,0,0.496399,5
0,0,0.193314,4
0,0,0.487615,4
0,0,0.474566,4
0,1,0.564186,2
0,0,0.404340,4
0,1,0.553747,5
0,1,0.571816,8
0,1,0.571654,8
0,1,0.632599,5
0,0,0.497392,1
0,1,0.569829,8
0,1,0.578884,9
0,0,0.242599,5
0,1,0.569730,7
0,1,0.559288,2
0,0,0.190674,5
0,1,0.604690,4
0,0,0.360343,1
0,0,0.256003,0
0,0,0.409133,4
0,1,0.556312,6
0,0,0.117869,3
0,1,0.525358,4
0,1,0.532828,1
0,1,0.570982,8
0,1,0.565311,1
0,1,0.548765,9
0,1,0.549672,9
0,1,0.568424,2
0,0,0.475125,5
0,1,0.561014,9
0,1,0.506444,7
0,0,0.455615,2
0,1,0.571218,0
0,1,0.561470,9
0,1,0.561583,9
0,1,0.617742,0
0,0,0.204119,5
0,1,0.572967,0
0,1,0.555385,1
0,1,0.521906,4
0,1,0.564550,0
0,1,0.606648,0
0,1,0.587835,0
0,1,0.507445,0
0,1,0.558559,9
0,1,0.554725,3
0,0,0.073677,1
0,1,0.561141,9
0,1,0.566891,8
0,0,0.141931,0
0,1,0.636530,5
0,1,0.552520,8
0,1,0.522827,8
0,1,0.664661,3
0,0,0.002513,7
0,1,0.571141,7
0,0,0.497691,4
0,0,0.067880,3
0,0,0.364038,4
0,1,0.572602,7
0,1,0.573452,7
0,0,0.349883,6
0,0,0.483592,4
0,1,0.504473,4
0,1,0.533779,2
0,0,0.435399,5
0,0,0.408825,5
0,1,0.615601,5
0,0,0.108884,0
0,0,0.461178,4
0,0,0.449673,2
0,1,0.591905,7
0,0,0.406006,2
0,1,0.568429,7
0,0,0.419290,4
0,1,0.625716,0
0,1,0.555519,6
0,1,0.580728,2
0,1,0.523316,7
0,1,0.519451,5
0,1,0.570422,8
0,1,0.610408,4
0,1,0.564613,2
0,0,0.422442,3
0,1,0.572545,0
0,0,0.221397,0
0,1,0.554996,7
0,1,0.571859,7
0,1,0.548082,6
0,1,0.567492,3
0,1,0.571861,0
0,0,0.415164,5
0,1,0.558563,9
0,1,0.547784,2
0,1,0.629880,5
0,1,0.568237,0
0,1,0.616887,4
0,0,0.000353,7
0,0,0.489559,7
0,1,0.571458,2
0,0,0.431209,6
0,0,0.207345,5
0,1,0.567531,4
0,1,0.573865,7
0,0,0.370124,6
0,1,0.540403,9
0,0,0.272308,3
0,0,0.243998,5
0,1,0.550644,3
0,1,0.559665,6
0,1,0.557889,6
0,0,0.451246,5
